mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0012774467468261719,0.001095270072295713,0.0007013797760009766,9.867008705552815e-05,1,linear,"{'C': 1, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9666666666666667,0.9666666666666667,1.0,0.9800000000000001,0.016329931618554516,1
0.0010335445404052734,0.00029910383769445834,0.0012603282928466796,0.0006659860572935772,1,rbf,"{'C': 1, 'kernel': 'rbf'}",0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9333333333333333,1.0,0.9666666666666666,0.02108185106778919,4
0.0008128166198730468,0.00028004522484093676,0.000766754150390625,0.0002724953935622434,10,linear,"{'C': 10, 'kernel': 'linear'}",1.0,1.0,0.9,0.9666666666666667,1.0,0.9733333333333334,0.038873012632301994,3
0.0006620883941650391,7.120266184252088e-05,0.0007248401641845703,0.00015915902924194963,10,rbf,"{'C': 10, 'kernel': 'rbf'}",0.9666666666666667,1.0,0.9666666666666667,0.9666666666666667,1.0,0.9800000000000001,0.016329931618554516,1
