mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0017545700073242187,0.0019737134384539222,0.0008880615234375,0.0006200123149368438,1,linear,"{'C': 1, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9666666666666667,0.9666666666666667,1.0,0.9800000000000001,0.016329931618554516,1
0.0011348247528076172,0.0005843082336839185,0.0018126010894775391,0.0016448697663848297,1,rbf,"{'C': 1, 'kernel': 'rbf'}",0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9333333333333333,1.0,0.9666666666666666,0.02108185106778919,4
0.0005064010620117188,1.924556357441956e-05,0.0005263805389404297,9.277393551115586e-06,10,linear,"{'C': 10, 'kernel': 'linear'}",1.0,1.0,0.9,0.9666666666666667,1.0,0.9733333333333334,0.038873012632301994,3
0.0011806011199951172,0.0007054131463724476,0.0017817020416259766,0.0011469749160256796,10,rbf,"{'C': 10, 'kernel': 'rbf'}",0.9666666666666667,1.0,0.9666666666666667,0.9666666666666667,1.0,0.9800000000000001,0.016329931618554516,1
